row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,resp_f0,resp_f1,true_driver_set,split
1702,-0.630878,4.294512,2.1009092,1.2357442,-2.2253795,0.3590319,1.5171454,0.64216477,-1.2581823,1.9882487,-0.48292762,0.13379191,0.09467515,-1.2214426,1.2377704,-0.6980709,-1.2420702,-1.3210148,-0.7110991,-0.5736388,1,0.9963271,0.0,1.0,f1,train
1703,3.5277936,-1.187876,-1.9260718,1.8167391,0.22767597,-1.3998227,-1.1846148,-1.2502403,-0.3740843,-0.93664575,0.5528404,0.3880557,-0.23691542,-1.5792971,-0.96735775,-1.6845552,-0.19599396,-0.39173907,-0.6896384,-1.202804,1,0.9830482,1.0,0.0,f0,train
1704,0.745463,-1.1251591,-2.467221,0.7748016,-1.2852536,2.0924113,0.08419978,1.1080506,1.9726324,-1.4643986,0.5325611,0.42108223,-0.14002076,-2.327022,-0.20636189,1.0707977,-0.5055448,0.4391677,0.22551902,0.86079836,0,0.18534958,0.0,0.0,,train
1705,1.682304,0.54476637,-0.8680696,-1.5846441,-2.8800664,1.0260526,-0.48398468,0.26451266,-0.24927905,0.07420084,-0.27992988,-0.27666098,-1.8486664,0.07978158,-0.7688789,-0.665939,-0.2218341,0.96494436,0.68543464,-0.5270351,0,0.6429961,1.0,0.0,f0,train
1706,4.2084117,1.3700323,0.3105334,-0.38218787,-1.2609196,-0.97367316,-0.31487095,0.29195678,0.9909489,0.9984445,1.1512865,-1.0255919,0.122672014,-0.09081401,0.8609349,0.28979394,0.8295415,-2.264959,-0.044337064,-0.16527179,1,0.99750346,1.0,0.0,f0,train
1707,-0.6108342,-0.14756593,-0.24810283,0.8664621,0.09962255,-0.20757595,-0.10297638,-0.17435351,0.39890665,-0.3994596,-0.3814184,0.49671018,0.8354578,0.90402526,-0.059659913,0.93716556,-0.69286764,-0.3613677,-1.8032345,-1.5585365,0,0.04968369,0.0,0.0,,train
1708,0.68561494,3.6457279,-2.447484,0.33759332,-0.43749946,-0.15804714,-0.54650545,0.9315767,-2.0259597,-2.202027,-1.2675874,1.0811924,-0.23730412,0.3513729,-1.4231348,0.5407493,-0.25641125,0.8021339,-0.53970313,1.4166524,1,0.9887138,0.0,1.0,f1,train
1709,0.8187969,1.2437643,-0.38904345,-0.6986512,1.4386781,0.14896187,-1.3131963,-0.055984467,0.34895617,2.3177938,-0.046244696,-0.022328783,1.1600426,1.1981238,1.9713706,0.13400692,-2.9021742,-1.1411916,-0.48069528,0.9160194,0,0.5020989,0.0,0.0,,train
1710,-0.95577824,1.6339366,0.107202,-1.7726188,0.096550845,-0.6324203,-0.7463281,-0.893492,-1.7980996,-1.4212834,0.54839003,0.17863394,-0.31606135,0.76819396,-0.6145622,-0.3223777,-0.08406461,-0.11569836,-0.19753094,-1.0762287,1,0.5697379,0.0,1.0,f1,train
1711,-0.7643742,2.0534592,-0.36688963,0.42846692,0.7496292,-0.33654663,1.0800606,-1.4818966,-0.6697652,1.3458077,0.28359243,0.9508356,-0.2531987,-0.97893435,0.32886577,0.2343259,0.47674194,-1.4561954,-1.4662315,-0.14004406,1,0.75420725,0.0,1.0,f1,train
1712,-1.3357393,0.8300014,-0.761056,0.007984639,-0.16259281,-2.4129663,0.7119513,-0.507174,-0.32362837,-0.007771206,-0.30637568,0.053924028,0.1733585,-0.43040833,0.83665746,1.0931193,-0.058309056,0.9337561,0.07822494,-0.28486034,0,0.21022952,0.0,0.0,,train
1713,3.449291,1.7808049,-1.7379172,-1.1452755,1.0836856,-0.078483485,0.7791046,-0.14478403,0.50349516,-0.81755996,1.8622453,1.2922081,1.4342397,0.22070986,-1.4800396,-1.7372599,0.25469106,-0.7359714,1.4428765,0.87667966,1,0.9927845,0.5,0.5,"f0,f1",train
1714,3.0935752,0.47232985,-0.72064584,-0.4596021,-0.71056527,-0.9060878,-0.28866586,0.001802371,-1.9083208,-0.38696742,0.23762587,-0.34443265,0.22262989,0.3976355,-0.64089566,1.236217,-1.095845,0.5742217,-0.79954475,1.4303449,1,0.96484894,1.0,0.0,f0,train
1715,3.5028791,0.50903374,1.0597332,-0.67528653,-0.64219475,-1.0122302,-0.12929413,1.0064664,-1.3300822,2.3658836,-2.3260484,-0.64740676,0.031519208,0.32516545,0.27201355,0.8676823,-0.27417138,1.9779055,-0.4805241,-0.4461025,1,0.98428124,1.0,0.0,f0,train
1716,4.379332,2.4910114,-2.3519309,1.194608,0.17124528,-0.49081618,-0.41784433,-0.9705413,-0.7128695,0.07529518,-0.430596,0.70451844,-0.94356346,1.1904567,-0.2395667,-0.025565328,0.443438,-1.3595617,1.4048707,-0.7582836,1,0.99961907,0.5,0.5,"f0,f1",train
1717,0.387585,3.0271711,-2.3369462,-0.09229719,0.47458878,-0.46577635,-2.7323716,-0.23172618,-1.2764918,0.51321095,-0.9722811,0.347147,1.4307,-0.009188732,-0.41624436,-1.6363611,0.3110813,-1.3206549,0.9451321,-0.6960296,1,0.95936203,0.0,1.0,f1,train
1718,-1.2787169,2.2903483,1.1340814,0.59997016,-0.2529155,0.21274498,0.8611751,0.65345895,0.5609762,-1.1482656,0.6188592,-0.5767254,-2.0216234,-0.20029698,0.12971693,0.71510154,0.16229194,-0.882978,2.3368137,1.5337858,1,0.8299593,0.0,1.0,f1,train
1719,1.0852557,2.5455384,-0.57089937,-0.25791985,-1.0219522,0.99321055,1.432514,0.6919748,-0.4002273,0.21790427,1.4465626,-0.63690656,-0.09572313,0.09153527,0.21507378,-2.0204659,0.540757,-0.4262827,-1.2345811,1.1419121,1,0.92343575,0.0,1.0,f1,train
1720,0.18564337,3.18922,2.617879,-0.019080305,0.9936584,0.19125964,1.3222843,1.9021231,-0.483123,1.0811684,0.23541634,1.5053586,0.76532274,-0.8891492,-0.28824624,0.022069018,-0.5291243,0.51381093,-0.27256405,0.6425573,1,0.9692436,0.0,1.0,f1,train
1721,4.1853075,-0.19249271,0.26394942,1.3918647,0.19757292,-1.5692325,-1.609658,0.17923534,0.3733324,-1.7180349,-1.72256,-0.42735296,0.9161244,1.4570601,-1.3847406,-0.23899733,-1.4238086,0.08796897,-1.1134824,0.19715472,1,0.9955219,1.0,0.0,f0,train
1722,4.4403744,-1.1912035,-1.0369258,1.9770318,-1.3567985,1.5447217,-0.07174869,0.3133362,0.043260638,0.042777065,0.096012205,1.0573156,-1.511195,-0.6580883,1.7075833,-0.8607423,-0.45129678,-0.39823002,0.2739692,-0.29752672,1,0.9972278,1.0,0.0,f0,train
1723,-0.79090524,-1.4905043,-1.0316715,0.73217165,0.6576751,0.39345014,-0.6833156,-1.6130308,-2.0301697,-2.0292478,-0.7837241,2.095731,-1.2444631,0.14605421,-0.30676827,-0.3116832,0.29658574,0.24665527,-0.81194013,0.8297873,0,0.012627006,0.0,0.0,,train
1724,-0.7082959,3.140622,3.262589,-2.1484737,-1.1354657,-0.7191998,0.06028488,-1.3820965,-0.72575086,-1.3066602,-0.87602997,0.3718436,-0.3011952,0.29495528,-1.4134967,-1.3872832,-0.40670878,-0.85971934,-0.3239779,0.15700887,1,0.9642119,0.0,1.0,f1,train
1725,1.287841,0.25567204,-3.2140183,-1.3020954,0.17644879,-0.36146274,-0.16460681,0.4256936,-1.1187489,-0.81903636,-2.2762294,0.47858348,0.8124467,1.1821609,0.013142943,0.8043078,-0.8427326,-0.6228445,0.08600961,-2.6569943,1,0.44182456,0.0,0.0,,train
1726,2.8045301,1.89559,-2.6267495,1.7382557,-1.7409871,-0.48429838,-1.4705026,-0.11073742,-0.3935977,0.7018192,0.1992863,-0.41451588,0.43870553,0.44105604,-1.0069209,0.6772071,0.90145403,0.9475082,0.14742433,0.21485569,1,0.9786158,0.5,0.5,"f0,f1",train
1727,-1.2833917,2.4242208,-0.079279445,0.20744957,-1.8380877,-1.1069307,-0.51561576,-0.1809877,0.4946901,0.015034264,0.08543082,-0.23062976,1.7787621,0.4678044,-0.13774538,0.49138156,-0.57097,-1.2480015,-1.3175828,1.2443581,1,0.8644622,0.0,1.0,f1,train
1728,-0.8688775,-0.17678532,0.6017896,-0.31710237,-0.6896262,-0.4082734,1.4048771,1.1316284,-1.7408489,1.022767,0.7765065,0.30396008,0.15074542,-1.5542517,-0.9732426,0.31872857,-0.36588758,0.8559916,-0.8225651,1.0163133,0,0.042167425,0.0,0.0,,train
1729,-0.7890023,2.713669,-0.5146392,-1.9055817,2.0478015,0.376927,0.96476525,-0.037688654,-0.51900804,1.29197,0.54128426,-0.4346314,-1.1297138,-0.35568747,1.2314626,-0.49466005,-1.5855216,-1.0341462,-0.7487924,-0.92348,1,0.9197133,0.0,1.0,f1,train
1730,1.84632,2.9601066,-1.8830107,-0.47410786,0.5321976,-1.0884644,-0.08544068,1.1701933,0.64264154,2.5367281,1.9213161,-1.6583765,0.21772061,-0.3037735,-0.12957208,-1.3008249,-0.82263285,-0.05139323,-0.9385834,-0.07230735,1,0.9829398,0.5,0.5,"f0,f1",train
1731,2.2084484,1.9670153,-0.6298257,-2.042913,-0.003519832,1.0607133,1.4719486,0.5353545,0.85028046,-0.066323675,0.3816169,-0.41453898,-0.55435324,0.8761218,-0.14814885,-0.38810864,0.46109435,0.60257715,0.79676723,-0.9655643,1,0.9449471,0.5,0.5,"f0,f1",train
1732,-1.3336638,-1.0131079,-1.384407,0.40608123,2.3988404,1.2868289,-0.14426813,-0.8079232,-1.4093667,-0.35054627,0.5824883,-1.5887098,-0.4697046,1.441435,1.6654475,0.3501672,0.2078101,-3.2454283,0.21535139,-1.005639,0,0.009943545,0.0,0.0,,train
1733,2.8268423,3.8017497,-3.1580818,-1.3328741,0.0055018705,-0.17923808,-2.1578815,0.39089158,-1.5775265,1.0375118,1.855957,-2.0968764,1.3067697,-0.87540615,-1.5400108,0.51371896,0.23963156,-1.3804746,-0.17327271,0.4180424,1,0.9993478,0.5,0.5,"f0,f1",train
1734,3.7346325,0.24193957,-0.8766484,-0.90072185,1.7424755,0.28339309,0.6309355,-0.87229705,0.5138479,-1.8009689,-0.75497067,-0.14618514,-1.0452961,-0.45457992,0.6850336,-0.11246692,-0.25039518,1.2494605,0.72883886,-0.20359544,1,0.98952043,1.0,0.0,f0,train
1735,2.0993285,0.25165418,0.7538179,-0.5088501,-0.64379555,0.8617142,1.1624221,-0.90069604,0.5032311,1.4994689,0.9350631,1.6969242,0.5417828,-0.35700142,-1.1922348,0.5683021,0.4304139,-0.78958964,-1.3954843,1.201256,1,0.785917,1.0,0.0,f0,train
1736,-1.4874805,3.9389715,0.62084645,-0.44522583,-0.83157444,-0.4078057,1.1911613,0.76700586,-0.7551862,1.086499,-1.6071417,-0.42416528,-0.80498004,0.23794806,2.5003223,2.3799915,-0.9462469,-0.2629115,-1.210108,0.12647045,1,0.99246395,0.0,1.0,f1,train
1737,-0.22674832,3.7174351,-2.747899,-0.27212632,0.20909871,1.9883392,0.15136737,-0.28177637,-0.40651143,-0.642156,-0.48953572,0.22602133,0.7576222,-0.02214714,-0.18318364,-0.43119988,-1.2518868,-0.5684325,0.040790953,0.28036258,1,0.9886417,0.0,1.0,f1,train
1738,0.50292414,-0.7663589,1.1566188,-1.1408219,0.9457938,-0.5264947,-0.08508738,-0.748665,-0.4955983,0.10840725,0.7485479,-0.45911047,1.2567832,0.014504094,-0.67177194,0.7565649,0.53075993,-1.0141183,1.4611026,0.06097305,1,0.12918085,0.0,0.0,,train
1739,-0.4123287,1.2723917,2.3123565,0.36669156,-2.6836603,0.08629657,0.98884344,0.0056118816,2.1544607,0.6043178,-0.64414394,-0.21024737,-1.0309664,0.3205212,-0.7688343,1.1744547,-0.5398319,-0.43581778,0.31194714,1.6108686,0,0.40119082,0.0,0.0,,train
1740,2.960106,1.7599097,-2.0153503,-0.6176211,-0.068723686,-0.40585953,1.0179398,0.9714232,-1.9528377,-0.035500046,-1.62577,0.45258072,0.24617514,-0.3372647,0.6661513,1.0420809,0.76835334,-1.0323601,0.86814857,0.76997644,1,0.98092145,0.5,0.5,"f0,f1",train
1741,2.451576,3.453592,2.4627724,-1.9881159,-0.36288166,2.0674312,0.7257287,-2.0805962,0.055096503,-0.07592896,-2.5461583,1.05904,-0.16975166,1.2438986,-1.1238825,0.40589944,0.38140017,0.54641414,-1.2280022,-0.1842024,1,0.99744374,0.5,0.5,"f0,f1",train
1742,0.032222245,-0.24392202,-0.4531631,-1.4126105,-1.0441793,-0.3380596,0.9785443,-0.23202698,0.9939103,-0.2903854,0.34382576,0.3459777,0.10418173,-2.7047129,-1.1554626,-0.09975883,-0.2697584,-0.32234144,0.26900738,-1.0003934,0,0.07858819,0.0,0.0,,train
1743,-0.33298582,2.3576362,-0.76771396,-1.2542022,-0.20257515,0.19440858,0.68277943,-0.5664609,0.4158901,0.9051879,1.1466612,-1.4384729,-0.994911,1.8280091,-0.23541845,-0.98503107,-0.37185413,0.23712721,0.12917228,0.18720792,1,0.85132194,0.0,1.0,f1,train
1744,-1.3872052,2.4567437,-0.2781867,1.2348795,-0.4028501,-0.6089574,-1.0319864,-0.43318886,0.99355954,1.1558967,2.6473992,-1.3821561,-0.83347636,1.0421453,-1.7052127,-0.891547,-1.2172577,-0.89094204,0.66983396,0.8392505,0,0.8718086,0.0,1.0,f1,train
1745,1.1836553,-0.29900885,0.53347224,0.8886074,-0.32631984,-1.5445402,-0.20499738,0.6713719,1.426448,-0.79516804,-0.98440665,1.12875,0.86365813,0.9881296,1.1572361,1.665524,0.3057317,-1.1863369,-1.5921687,-1.8265344,0,0.36430496,0.0,0.0,,train
1746,0.21034954,3.3330364,-1.4535817,-0.3728951,-0.51882994,-1.1119475,-0.6905967,0.6239779,-1.0471843,0.13064612,-0.6486123,-0.40610424,0.12306542,-0.029090349,0.60889,-0.43961087,0.34659758,0.59838045,-0.5254433,-0.12022086,0,0.97681886,0.0,1.0,f1,train
1747,1.7833713,4.3567986,3.4093876,-1.5265785,-0.52658695,0.40112185,0.28578633,-1.3155291,-0.5945291,1.5489863,0.5783385,-1.555313,0.27877754,-0.38446435,0.033026364,0.047671746,-0.92305344,0.9307626,0.74961054,-0.6252108,1,0.9988091,0.5,0.5,"f0,f1",train
1748,2.9759998,2.285775,0.015984066,0.97682977,0.3208195,-1.1553537,1.3060839,-1.9072148,-0.25352192,0.79334164,-1.0618593,-1.427877,-0.72410786,0.5921755,-0.8569468,-0.9457559,-0.83728385,0.7601905,0.15705155,0.4137236,1,0.99146175,0.5,0.5,"f0,f1",train
1749,0.3187307,-0.8445748,0.5987968,0.33474097,0.65513533,-1.4561524,-0.94986683,1.0033293,-0.14933254,0.0043322765,0.34973428,-0.30948776,-0.6576887,1.0269494,0.08897908,0.11115118,0.6237553,0.654584,0.3018088,-0.961537,0,0.09440082,0.0,0.0,,train
1750,-1.0333325,2.5646021,-0.89614165,0.56386787,-0.755454,0.52233523,0.09183056,-1.2747974,-2.7338338,-0.3080677,-2.6062207,0.19519196,0.48792264,0.10008531,0.30289868,0.9879922,-0.44979733,-0.5958212,1.6426555,-0.24318193,1,0.8943752,0.0,1.0,f1,train
1751,3.4049675,2.366172,0.021059263,-0.06369072,1.3617926,0.24874246,0.6344804,0.017516313,0.03851468,0.4570543,1.3112681,-1.0326872,-0.5192319,0.055214413,0.99095714,-0.09458029,1.2069696,-0.69608814,-0.6712673,1.0165087,1,0.9967433,0.5,0.5,"f0,f1",train
1752,0.29356515,1.4082397,1.1941308,-0.86162496,0.058732785,0.5716213,-0.72059083,-0.9377189,-0.21076797,-1.6785638,-0.39313564,1.7134308,-0.55826175,-0.99645275,-0.9927299,0.9066783,0.520823,-0.49300784,0.31802306,0.9369095,0,0.49910712,0.0,0.0,,train
1753,2.8716078,-0.34337968,-3.181136,0.38543087,0.24715044,0.16368821,0.3684042,-0.51697844,0.87122786,-0.48064518,-0.8962174,-0.064862184,-2.9034922,-0.78096163,-1.5738946,-0.20621547,1.8192397,0.14872518,0.62745565,2.0154972,1,0.941007,1.0,0.0,f0,train
1754,0.22705147,-0.5524379,0.98300785,0.6691557,-0.4005006,-0.9855256,0.17057964,0.20706695,1.1727124,-0.14723991,-0.1356439,-1.54365,0.15304448,-0.57956797,1.8969169,1.1046252,0.3768139,-1.4400879,-1.2443712,-0.20355274,0,0.087747514,0.0,0.0,,train
1755,-0.49174976,2.1857603,3.4419158,0.35055357,-0.2824655,2.2623448,0.5152884,0.42256305,-0.1371221,-0.93599707,0.18232135,0.36635405,-0.987411,0.16022103,1.6668183,-0.73699194,1.1921722,-0.72621524,-0.4719435,0.43911037,1,0.8013251,0.0,1.0,f1,train
1756,2.3626351,1.9059851,0.08609435,0.7541375,0.3290651,0.21394952,0.07674912,-0.45430896,0.19157407,-0.0010877178,1.5875044,-0.68221825,-0.0036833445,-2.2635994,-1.904329,0.14702994,-0.5159458,1.2373563,0.31292593,-0.6030303,1,0.9535124,0.5,0.5,"f0,f1",train
1757,3.4445603,2.5551043,-0.83027744,-1.1545519,-0.53559446,0.8601067,-0.25041583,1.5261065,1.1500709,-0.30537748,1.4302016,-0.40447074,-0.8187059,-0.219011,-0.1810543,0.39791456,-0.9079863,-1.5629522,-1.0345079,-0.93274146,1,0.9978321,0.5,0.5,"f0,f1",train
1758,-0.7520766,0.03420522,1.5372766,-0.80090237,0.47767797,-0.3856381,0.9525172,-2.0193276,-2.2149682,-1.3600664,-1.0543056,2.1181192,-1.2502979,-1.8790728,-0.3804797,-0.27273667,0.3493945,-0.7817446,-2.8106172,0.27999035,0,0.061002016,0.0,0.0,,train
1759,4.4067807,3.933971,-0.369829,2.1252627,-1.1620382,0.36867115,-0.059970662,0.3926137,-1.1121567,-1.2177125,0.56604785,2.6852975,0.3053134,-0.89315635,-2.3998675,-0.4431597,0.9807252,-0.3882828,1.9346658,1.6345227,1,0.9999773,0.5,0.5,"f0,f1",train
1760,0.6992777,2.0001235,-0.6427084,0.31346065,0.43743542,0.6485869,0.16279782,0.82446074,0.61787677,-0.2721039,0.19322455,0.049886946,0.9938578,0.32689875,-0.4977267,0.760029,-0.529346,-0.40244463,1.3581914,0.0816312,1,0.776222,0.0,1.0,f1,train
1761,-0.2526913,0.24474975,-0.77063173,1.487199,0.50785035,0.40725377,-0.9367819,2.1391342,1.1971424,-0.6898068,1.0728974,-0.4017316,-0.664616,0.08405845,0.36575857,-0.84698236,1.8676665,-0.96793365,0.79253584,1.0159503,0,0.10209423,0.0,0.0,,train
1762,3.9330227,3.4869688,0.18861412,-1.451556,1.2592351,1.4170905,-0.96575123,-0.761271,0.13736098,-0.7155784,0.46080422,-0.00887616,-1.100429,-0.19605695,0.46698457,0.121045664,1.702725,-0.5770204,0.18527573,-0.4913804,1,0.9998589,0.5,0.5,"f0,f1",train
1763,1.3917782,0.3792232,0.14275931,1.0976865,-0.39004502,1.7239457,-1.6987708,-0.97541195,-1.1169558,-0.59339726,0.31739378,-0.13144237,0.8644013,-0.46655902,1.0998278,0.45855802,0.05982753,-0.19698918,-0.89172345,0.03166348,0,0.49931848,0.0,0.0,,train
1764,-0.6583382,1.8151995,0.979043,-1.3491186,-1.2327468,-0.25816992,1.1378162,1.0302523,0.6614319,-0.98349744,0.05756359,-0.77911603,-0.24533132,-0.2821137,-0.5375728,1.1503198,0.58030474,-0.94230276,-0.42211142,0.2214052,1,0.6571549,0.0,1.0,f1,train
1765,3.3270345,-1.4246343,1.8579342,-2.263826,2.4992895,-0.18834937,-1.6205066,-0.54717654,0.08709299,1.2016226,1.948829,-0.19128895,-0.27238992,-0.13982539,0.6381782,-1.7914661,0.37794542,0.93734646,1.088716,1.1251899,1,0.9748401,1.0,0.0,f0,train
1766,0.48431376,2.6584446,0.93655324,-0.9465071,0.835333,-0.80482244,-0.3852731,1.2939434,-0.29383722,0.4032147,-0.00925827,1.100305,-1.059653,0.98744744,0.518423,1.2574562,-1.5156434,-1.1353614,-1.0418288,0.6456308,1,0.9206706,0.0,1.0,f1,train
1767,0.22177683,2.6998398,-0.72926414,-1.1689618,-0.6088977,0.39763197,-0.4356805,0.24494378,0.8452932,0.43038693,-2.2370956,-0.37985954,-1.205564,-1.7837853,0.23471804,-0.77762204,-0.63093215,-0.68558836,-0.6501902,2.9315214,1,0.9227926,0.0,1.0,f1,train
1768,2.625498,2.2998192,-0.62836206,-0.38267145,0.351499,-0.85464305,-0.7549611,-1.5762047,0.21849391,1.0388964,0.15969406,0.64296407,-1.1678362,-0.7181373,-0.6770514,-0.53169185,0.2630285,0.16998473,1.3686996,1.671378,1,0.9839927,0.5,0.5,"f0,f1",train
1769,2.5809097,1.3586338,0.04342805,-0.5330502,0.1843654,-0.60572517,-0.45196795,-0.45519334,2.146814,0.50901014,1.5822618,0.84063274,0.77006674,0.7808683,0.19166492,-0.06942547,0.18371716,1.5748744,-1.213468,-2.0316777,1,0.9411355,1.0,0.0,f0,train
1770,1.8402221,2.7649899,-2.2676938,1.1814146,1.8371468,0.46862,-0.1842627,-0.6329375,0.045904607,0.7492076,-1.9956244,-0.978671,-0.8063134,-0.8074754,-1.8797486,0.49340126,-0.42746168,0.47224942,0.3806153,2.040274,1,0.97519696,0.5,0.5,"f0,f1",train
1771,-0.40384087,-0.69609696,0.2637667,0.33471194,0.30183956,0.56437784,-0.44500032,0.85006225,0.49176133,-1.0643929,0.5672906,-0.0022649372,-1.1080515,0.082127206,-0.58031946,1.1461567,-0.58373016,1.1239166,-1.1368732,-0.6891432,0,0.03367442,0.0,0.0,,train
1772,2.106708,2.4055486,0.64196813,-1.4317534,2.270667,-0.4424667,0.3322464,-0.5811179,-1.1155615,-0.43552396,-0.534847,1.3228106,2.2793703,1.3922737,0.71337616,0.9107795,0.38013518,-0.7816823,-1.3029276,-0.64142567,1,0.9678106,0.5,0.5,"f0,f1",train
1773,1.0368383,2.5176892,-1.232055,-1.0776883,-0.3671762,1.1681275,0.042936806,-0.40077055,0.16605724,-0.4727445,0.6684774,-1.301947,0.16515023,1.0749621,-0.30416593,-1.1300273,0.68907285,-0.57057136,-1.172309,0.21905674,1,0.9172367,0.0,1.0,f1,train
1774,0.17933068,3.5925744,-1.72755,2.2284298,0.2458993,-0.82550156,-0.9795757,0.17704822,0.40125743,-0.28884882,2.5956619,1.0285583,0.28128698,-1.0570555,0.23342785,-0.9985738,-1.6916188,-0.313214,-0.5025948,-0.36509925,1,0.98600554,0.0,1.0,f1,train
1775,2.4079604,-0.2578786,-0.13805078,-0.68806255,-0.2145899,-0.2775503,0.84329677,0.36308938,2.1799583,1.2701735,-0.31505078,0.8518091,-0.91558605,-0.85153,1.4538047,0.014706695,-1.749583,1.0729555,-0.3645055,1.0856503,1,0.8641152,1.0,0.0,f0,train
1776,0.030934509,4.3714814,2.041419,1.0445067,1.037962,-1.2236183,-0.32909644,-0.47101253,-1.7294943,-1.885562,-1.3916146,0.31047124,0.21420248,-0.70562,-0.9233679,1.3587936,0.11097025,0.45758605,-0.010808647,2.067578,1,0.99696565,0.0,1.0,f1,train
1777,2.035549,-1.0609081,1.8889675,0.120773666,-0.021725388,0.6814267,-1.4313428,-0.10803448,-1.5321767,-1.7142394,-1.8328171,-0.22424528,1.1575783,0.99506885,1.0467594,0.25435582,0.20899126,0.5627496,0.07498167,-1.2295635,1,0.74631894,1.0,0.0,f0,train
1778,-0.9674264,1.4208388,2.4441829,-0.23102383,0.7328084,-0.012086928,0.29636335,-0.8368843,0.58228874,0.21031563,0.028744584,0.7954176,0.66736764,0.09142701,-0.71236575,-0.23693444,0.108580634,0.15926707,0.19326979,-0.37547365,0,0.46435404,0.0,0.0,,train
1779,0.6306483,-1.410361,0.29980713,-2.1419456,0.48837999,-0.14606646,2.9697354,0.1230318,-0.085653804,-1.1235174,-1.0266743,2.7240894,-0.51438123,-0.020260977,-0.28643796,-1.2342608,-1.4381061,1.03993,0.45575145,0.99397093,0,0.15199244,0.0,0.0,,train
1780,3.3682132,2.4566865,-3.1290205,0.118897796,0.9753151,-0.70672244,0.6531388,0.52337646,-1.0916146,-0.6630492,0.40369868,0.2336125,-0.4082619,1.4799638,0.973485,-0.7012809,-1.8815897,-0.8068766,0.3876242,-0.18769865,1,0.99700564,0.5,0.5,"f0,f1",train
1781,3.7916598,3.3114364,1.0248739,0.218163,-0.067426376,0.13761473,-0.10362857,-0.69710594,0.6870842,-0.41576743,0.9770948,-0.28967926,0.12270896,-1.6738793,-0.2820883,-1.30293,0.3115551,-0.58305097,0.42716002,0.6076491,1,0.99973685,0.5,0.5,"f0,f1",train
1782,1.2831879,2.5822139,-1.2767646,-0.6939377,-1.1586757,-0.7525911,-0.87367475,-2.882384,0.2813496,-0.45553103,0.566624,-0.17830342,-2.2421439,2.0473526,0.7879213,-0.17060168,-1.2848027,-0.26603138,1.229824,-0.18396586,1,0.93751156,0.0,1.0,f1,train
1783,2.1557112,-0.57337344,-1.131462,-0.7125003,0.32130194,0.97004735,0.45963153,-1.8147209,-0.7313381,0.8935405,-0.20878161,-1.4118377,1.4477376,-0.6223607,0.77574,0.66991186,-0.1099557,-1.2388809,1.1870604,0.75949603,1,0.7910557,1.0,0.0,f0,train
1784,1.781703,1.6727238,0.75027925,-0.34041956,-1.1164463,-1.3565034,-1.292786,-0.5692252,1.1728743,-1.9786152,-0.71681917,1.6865071,-1.0960046,0.46234706,-0.41720542,1.7621996,-1.731536,0.37591478,0.2514447,-0.18726787,1,0.8496409,0.5,0.5,"f0,f1",train
1785,0.7774909,3.5841615,0.2867915,-0.06945817,-0.5145306,-1.2799975,0.55854315,2.0199182,0.41649896,-1.3040172,0.8073298,1.4577647,0.17715482,1.1987675,-1.148994,1.0654243,0.6851567,-0.9337339,0.11886975,0.7055038,1,0.9876654,0.0,1.0,f1,train
1786,0.62405485,0.0198849,0.4567439,-1.1940222,1.1561387,-0.35124803,1.4265437,1.723007,-0.7475246,-0.9014941,0.86874574,1.7531575,0.15509695,0.316844,-1.932025,0.016081564,-0.09904531,1.1040437,1.1866701,1.2288907,0,0.18978381,0.0,0.0,,train
1787,-0.9159132,2.059536,-0.4121054,-0.77958804,1.3957609,-0.6055049,0.29854158,-0.43443158,-2.2535863,1.1512897,-0.26829067,0.63710487,1.1426408,-0.7888531,-0.7983797,0.07259251,-0.9106699,0.9623526,-1.0747234,0.28921413,1,0.7557636,0.0,1.0,f1,train
1788,3.3472009,1.4038341,-2.84423,1.0653062,-0.43248102,-0.20918171,-0.660511,0.08238214,0.7032819,1.2192616,1.4985212,1.6867278,0.91341054,0.22015174,1.0195059,0.022837792,1.4285979,0.5757568,-0.6416007,0.27124134,1,0.98670757,1.0,0.0,f0,train
1789,-0.101362176,-0.20341344,1.9085505,-0.8610951,0.52022463,-1.0481979,-0.62087125,1.4390005,0.80664855,-2.2133267,1.2123188,-0.65671086,0.44128796,-0.73406935,-0.7669914,-1.5951891,0.13383986,0.36112893,1.3037959,0.82741183,0,0.06989288,0.0,0.0,,train
